| StringConverterFactory   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:26:18:26:39   | findConverter     | findConverter(Class<?>)                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   |
| DistanceFromStringInvalidParameterCount                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidParameterCount.java:19:14:19:52            | parse                                                                  | parse(String, int)                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidParameterCount.java:25:59:25:63            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidParameterCount.java:25:91:27:5             |
| DistanceFromStringInvalidReturnType                                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:19:14:19:48                | toString                                                               | toString()                                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:39:19:39:26                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:39:30:41:5                 |
| DistanceFromStringInvalidReturnType                                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:19:14:19:48                | print                                                                  | print()                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:34:19:34:23                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:34:27:36:5                 |
| DistanceFromStringInvalidReturnType                                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:19:14:19:48                | DistanceFromStringInvalidReturnType                                    | DistanceFromStringInvalidReturnType(int)                                 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:29:12:29:46                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:29:60:31:5                 |
| DistanceFromStringInvalidReturnType                                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:19:14:19:48                | parse                                                                  | parse(String)                                                            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:25:27:25:31                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringInvalidReturnType.java:25:48:27:5                 |
| DistanceFromStringNoToString                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:19:14:19:41                       | toString                                                               | toString()                                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:49:19:49:26                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:49:30:51:5                        |
| DistanceFromStringNoToString                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:19:14:19:41                       | hashCode                                                               | hashCode()                                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:44:16:44:23                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:44:27:46:5                        |
| DistanceFromStringNoToString                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:19:14:19:41                       | equals                                                                 | equals(Object)                                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:38:20:38:25                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:38:39:41:5                        |
| DistanceFromStringNoToString                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:19:14:19:41                       | print                                                                  | print()                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:33:19:33:23                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:33:27:35:5                        |
| DistanceFromStringNoToString                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:19:14:19:41                       | DistanceFromStringNoToString                                           | DistanceFromStringNoToString(String)                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:29:12:29:39                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:29:56:31:5                        |
| DistanceFromStringNoToString                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:19:14:19:41                       | DistanceFromStringNoToString                                           | DistanceFromStringNoToString(int)                                        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:24:12:24:39                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceFromStringNoToString.java:24:53:26:5                        |
| DistanceMethodAndConstructorAnnotations                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceMethodAndConstructorAnnotations.java:19:14:19:52            | toString                                                               | toString()                                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceMethodAndConstructorAnnotations.java:46:19:46:26            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceMethodAndConstructorAnnotations.java:46:30:48:5             |
| DistanceMethodAndConstructorAnnotations                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceMethodAndConstructorAnnotations.java:19:14:19:52            | print                                                                  | print()                                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceMethodAndConstructorAnnotations.java:41:19:41:23            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/test/java/org/joda/convert/DistanceMethodAndConstructorAnnotations.java:41:27:43:5             |
