| ConstructorFromStringConverter                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:43:5:43:34                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:43:77:56:5                     | ConstructorFromStringConverter(Class<T>, Constructor<T>)                 |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:43:36:43:47                     | getModifiers(...)                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/main/java/org/joda/convert/ConstructorFromStringConverter.java:45:40:45:57                     |
| DistanceMethodConstructor                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:12:29:36                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:53:32:5                          | DistanceMethodConstructor(String)                                        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:38:29:50                          | parseInt(...)                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:31:23:31:46                          |
| DistanceMethodConstructor                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:12:29:36                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:53:32:5                          | DistanceMethodConstructor(String)                                        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:38:29:50                          | substring(...)                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:30:18:30:57                          |
| DistanceMethodConstructor                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:12:29:36                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:53:32:5                          | DistanceMethodConstructor(String)                                        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:38:29:50                          | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:29:12:29:36                          |
| DistanceMethodConstructor                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:24:12:24:36                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:24:50:26:5                          | DistanceMethodConstructor(int)                                           |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:24:38:24:47                          | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructor.java:24:12:24:36                          |
| DistanceMethodConstructorCharSequence              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:12:29:48              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:71:32:5              | DistanceMethodConstructorCharSequence(CharSequence)                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:50:29:68              | toString(...)                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:30:22:30:38              |
| DistanceMethodConstructorCharSequence              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:12:29:48              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:71:32:5              | DistanceMethodConstructorCharSequence(CharSequence)                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:50:29:68              | length(...)                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:30:53:30:67              |
| DistanceMethodConstructorCharSequence              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:12:29:48              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:71:32:5              | DistanceMethodConstructorCharSequence(CharSequence)                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:50:29:68              | parseInt(...)                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:31:23:31:43              |
| DistanceMethodConstructorCharSequence              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:12:29:48              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:71:32:5              | DistanceMethodConstructorCharSequence(CharSequence)                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:50:29:68              | substring(...)                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:30:22:30:72              |
| DistanceMethodConstructorCharSequence              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:12:29:48              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:71:32:5              | DistanceMethodConstructorCharSequence(CharSequence)                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:50:29:68              | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:29:12:29:48              |
| DistanceMethodConstructorCharSequence              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:24:12:24:48              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:24:62:26:5              | DistanceMethodConstructorCharSequence(int)                               |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:24:50:24:59              | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodConstructorCharSequence.java:24:12:24:48              |
| DistanceMethodMethod                               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethod.java:30:12:30:31                               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethod.java:30:45:32:5                               | DistanceMethodMethod(int)                                                |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethod.java:30:33:30:42                               | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethod.java:30:12:30:31                               |
| DistanceMethodMethodCharSequence                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethodCharSequence.java:30:12:30:43                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethodCharSequence.java:30:57:32:5                   | DistanceMethodMethodCharSequence(int)                                    |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethodCharSequence.java:30:45:30:54                   | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceMethodMethodCharSequence.java:30:12:30:43                   |
| DistanceNoAnnotations                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:12:32:32                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:49:35:5                              | DistanceNoAnnotations(String)                                            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:34:32:46                              | length(...)                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:33:38:33:52                              |
| DistanceNoAnnotations                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:12:32:32                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:49:35:5                              | DistanceNoAnnotations(String)                                            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:34:32:46                              | parseInt(...)                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:34:23:34:46                              |
| DistanceNoAnnotations                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:12:32:32                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:49:35:5                              | DistanceNoAnnotations(String)                                            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:34:32:46                              | substring(...)                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:33:18:33:57                              |
| DistanceNoAnnotations                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:12:32:32                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:49:35:5                              | DistanceNoAnnotations(String)                                            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:34:32:46                              | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-convert/src/test/java/org/joda/convert/DistanceNoAnnotations.java:32:12:32:32                              |
