| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java:84:12:84:30                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java:84:45:103:5                              | CreditCardValidator(int)                                           |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java:84:32:84:42                               | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java:88:13:88:24                              |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | createRangeValidator(...)         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:339:43:339:96                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | createRangeValidator(...)         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:348:43:348:96                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:303:17:303:35                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:307:17:307:35                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:311:17:311:35                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:315:17:315:41                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:319:17:319:53                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:323:17:323:39                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | isOn(...)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:327:17:327:37                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | <obinit>(...)                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                   |
| CreditCardValidator           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:295:12:295:30                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:299:51:350:5                    | CreditCardValidator(int, long, CreditCardRange[], CodeValidator[]) |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:296:13:296:29                    | add(...)                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-validator/src/main/java/org/apache/commons/validator/routines/CreditCardValidator.java:304:17:304:50                   |
